"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL191244";"2-CHLOROETHANOL";"2-Chloroethanol";"Small molecule";"0";"80.51";"2";"2";"0.22";"20.23";"1";"1";"0";"1";"Y";"0.45";"None";"None";"0.15";"0.15";"0";"MOL";"-1";"4";"1";"1";"0";"80.0029";"NEUTRAL";"C2H5ClO";"OCCCl"
"CHEMBL1201279";"";"";"Small molecule";"0";"65.39";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"63.9291";"None";"Zn";"[Zn]"
"CHEMBL160508";"";"";"Small molecule";"0";"90.55";"3";"3";"2.15";"0.00";"0";"0";"0";"0";"Y";"0.43";"None";"None";"2.05";"2.05";"0";"MOL";"-1";"5";"0";"0";"0";"90.0236";"None";"C4H7Cl";"CC(C)=CCl"
"CHEMBL2271406";"CYCLOPROPYLCARBOXALDEHYDE";"";"Small molecule";"0";"97.12";"2";"2";"0.28";"44.02";"2";"1";"0";"1";"Y";"0.48";"12.29";"None";"0.01";"0.01";"0";"MOL";"-1";"7";"2";"1";"0";"97.0528";"NEUTRAL";"C5H7NO";"N#CC(O)C1CC1"
"CHEMBL116020";"";"1,1-Difluoro-Ethene";"Small molecule";"0";"64.03";"1";"1";"1.40";"0.00";"0";"0";"0";"0";"Y";"0.40";"None";"None";"1.29";"1.29";"0";"MOL";"-1";"4";"0";"0";"0";"64.0125";"None";"C2H2F2";"C=C(F)F"
"CHEMBL2448942";"";"";"Small molecule";"0";"98.15";"1";"1";"0.46";"27.03";"2";"0";"0";"2";"Y";"0.50";"None";"6.92";"-0.04";"-0.16";"0";"MOL";"-1";"7";"2";"0";"0";"98.0844";"NEUTRAL";"C5H10N2";"CN(C)CCC#N"
"CHEMBL44658";"AMYLENE HYDRATE";"AMYLENE HYDRATE";"Small molecule";"0";"88.15";"7";"9";"1.17";"20.23";"1";"1";"0";"1";"Y";"0.51";"None";"None";"1.06";"1.06";"0";"MOL";"0";"6";"1";"1";"0";"88.0888";"NEUTRAL";"C5H12O";"CCC(C)(C)O"
"CHEMBL4469714";"";"";"";"0";"85.07";"2";"2";"-1.22";"80.48";"4";"2";"0";"0";"N";"0.41";"4.54";"0.04";"-0.92";"-2.50";"1";"MOL";"-1";"6";"5";"3";"0";"85.0388";"ACID";"CH3N5";"Nc1nnn[nH]1"
"CHEMBL170742";"METHOXYACETAMIDE";"2-Methoxy-Acetamide";"Small molecule";"0";"89.09";"2";"2";"-0.88";"52.32";"2";"1";"0";"2";"Y";"0.48";"None";"None";"-1.20";"-1.20";"0";"MOL";"-1";"6";"3";"2";"0";"89.0477";"NEUTRAL";"C3H7NO2";"COCC(N)=O"
"CHEMBL279597";"L-ALANINE";"";"Small molecule";"0";"89.09";"23";"31";"-0.58";"63.32";"2";"2";"0";"1";"N";"0.45";"2.47";"9.48";"-2.84";"-2.84";"0";"MOL";"-1";"6";"3";"3";"0";"89.0477";"ZWITTERION";"C3H7NO2";"C[C@H](N)C(=O)O"
"CHEMBL4450750";"";"";"";"0";"78.09";"1";"1";"0.34";"20.23";"1";"1";"0";"2";"Y";"0.50";"None";"None";"-0.26";"-0.26";"0";"MOL";"-1";"5";"1";"1";"0";"78.0481";"NEUTRAL";"C3H7FO";"OCCCF"
"CHEMBL3276496";"";"";"Small molecule";"0";"94.08";"1";"1";"-0.69";"40.46";"2";"2";"0";"2";"Y";"0.48";"13.36";"None";"-0.95";"-0.95";"0";"MOL";"-1";"6";"2";"2";"0";"94.0430";"NEUTRAL";"C3H7FO2";"OCC(O)CF"
"CHEMBL14021";"PROPIONIC ACID";"E-280|E280|Ethanecarboxylic acid|FEMA NO. 2924|INS NO.280|INS-280|PROPIONIC ACID";"Small molecule";"2";"74.08";"19";"76";"0.48";"37.30";"1";"1";"0";"1";"Y";"0.49";"4.75";"None";"0.48";"-2.12";"0";"MOL";"0";"5";"2";"1";"0";"74.0368";"ACID";"C3H6O2";"CCC(=O)O"
"CHEMBL4238997";"";"";"Small molecule";"0";"90.20";"5";"5";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"90.0501";"None";"C3H10OSi";"C[Si](C)(C)O"
"CHEMBL161318";"";"Pyrrolidin-(2Z)-ylideneamine";"Small molecule";"0";"84.12";"5";"10";"0.14";"38.38";"2";"1";"0";"0";"Y";"0.45";"None";"11.75";"-0.51";"-2.92";"0";"MOL";"-1";"6";"2";"2";"0";"84.0687";"BASE";"C4H8N2";"NC1=NCCC1"
"CHEMBL14079";"ACETIC ACID METHYL ESTER";"Acetic Acid Methyl Ester";"Small molecule";"0";"74.08";"3";"11";"0.18";"26.30";"2";"0";"0";"0";"Y";"0.38";"None";"None";"-0.08";"-0.08";"0";"MOL";"-1";"5";"2";"0";"0";"74.0368";"NEUTRAL";"C3H6O2";"COC(C)=O"
"CHEMBL1085707";"METHYL CARBAMATE";"Methyl Carbamate";"Small molecule";"0";"75.07";"3";"6";"-0.29";"52.32";"2";"1";"0";"0";"Y";"0.43";"None";"None";"-0.41";"-0.41";"0";"MOL";"-1";"5";"3";"2";"0";"75.0320";"NEUTRAL";"C2H5NO2";"COC(N)=O"
"CHEMBL4524046";"";"";"";"0";"57.96";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"57.9553";"None";"AlP";"[Al]#P"
"CHEMBL1234004";"LITHIUM ION";"";"Small molecule";"0";"6.94";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"7.0155";"None";"Li+";"[Li+]"
"CHEMBL281021";"";"";"Small molecule";"0";"90.13";"5";"23";"-0.77";"61.27";"3";"2";"0";"3";"N";"0.35";"None";"10.14";"-1.10";"-3.66";"0";"MOL";"-1";"6";"3";"4";"0";"90.0793";"BASE";"C3H10N2O";"NCCCON"
"CHEMBL115530";"";"";"Small molecule";"0";"75.11";"1";"1";"-0.67";"46.25";"2";"2";"0";"2";"Y";"0.46";"None";"9.84";"-1.26";"-3.60";"0";"MOL";"-1";"5";"2";"3";"0";"75.0684";"BASE";"C3H9NO";"NCCCO"
"CHEMBL1794794";"PEROXYNITRITE";"Peroxynitrite";"Small molecule";"0";"63.01";"1";"2";"0.16";"58.89";"4";"1";"0";"1";"N";"0.27";"6.55";"None";"0.32";"-0.57";"0";"MOL";"-1";"4";"4";"1";"0";"62.9956";"NEUTRAL";"HNO3";"O=NOO"
"CHEMBL3884509";"";"";"Small molecule";"0";"60.05";"1";"1";"-0.82";"37.30";"2";"1";"0";"1";"Y";"0.40";"None";"None";"-1.20";"-1.20";"0";"MOL";"-1";"4";"2";"1";"0";"60.0211";"NEUTRAL";"C2H4O2";"O=CCO"
"CHEMBL1689064";"HYDROXYL RADICAL";"Hydroxyl Radical";"Small molecule";"0";"17.01";"4";"12";"-0.18";"30.00";"0";"1";"0";"0";"Y";"0.38";"None";"None";"-0.33";"-0.33";"0";"MOL";"-1";"1";"1";"1";"0";"17.0027";"None";"HO";"[OH]"
"CHEMBL1503158";"";"";"Small molecule";"0";"83.13";"3";"4";"1.70";"23.79";"1";"0";"0";"2";"Y";"0.47";"None";"None";"1.42";"1.42";"0";"MOL";"-1";"6";"1";"0";"0";"83.0735";"None";"C5H9N";"CCCCC#N"
"CHEMBL4085198";"";"";"Small molecule";"0";"96.56";"1";"1";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"-1";"None";"None";"None";"None";"96.0454";"None";"C2H9ClN2";"Cl.NCCN"
"CHEMBL1794637";"";"";"Small molecule";"0";"82.08";"";"";"-0.93";"54.37";"2";"2";"0";"0";"Y";"0.29";"-2.01";"None";"-0.95";"-3.21";"0";"MOL";"-1";"4";"3";"1";"0";"81.9725";"ACID";"H2O3S";"O=[SH](=O)O"
"CHEMBL115186";"";"Difluoro-Methane";"Small molecule";"0";"52.02";"1";"1";"0.88";"0.00";"0";"0";"0";"0";"Y";"0.38";"None";"None";"0.42";"0.42";"0";"MOL";"-1";"3";"0";"0";"0";"52.0125";"None";"CH2F2";"FCF"
"CHEMBL3559764";"";"";"Small molecule";"0";"71.08";"";"";"-0.11";"44.02";"2";"1";"0";"0";"Y";"0.40";"12.89";"None";"-0.41";"-0.41";"0";"MOL";"-1";"5";"2";"1";"0";"71.0371";"NEUTRAL";"C3H5NO";"CC(O)C#N"
"CHEMBL4650626";"YTTRIUM";"";"Small molecule";"1";"88.91";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"1";"None";"None";"None";"None";"88.9058";"None";"Y";""
"CHEMBL16396";"CYCLOHEXENE";"Cyclohexene";"Small molecule";"0";"82.15";"2";"3";"2.12";"0.00";"0";"0";"0";"0";"Y";"0.39";"None";"None";"2.31";"2.31";"0";"MOL";"-1";"6";"0";"0";"0";"82.0783";"None";"C6H10";"C1=CCCCC1"
"CHEMBL348399";"TERT-BUTYL HYDROPEROXIDE";"";"Small molecule";"0";"90.12";"13";"20";"1.27";"29.46";"2";"1";"0";"0";"Y";"0.36";"11.72";"None";"0.98";"0.98";"0";"MOL";"-1";"6";"2";"1";"0";"90.0681";"NEUTRAL";"C4H10O2";"CC(C)(C)OO"
"CHEMBL146755";"OXALIC ACID";"Oxalic Acid|Oxalic Acid Dianion";"Small molecule";"0";"90.03";"5";"24";"-0.84";"74.60";"2";"2";"0";"0";"N";"0.38";"1.36";"None";"-0.26";"-6.88";"0";"MOL";"-1";"6";"4";"2";"0";"89.9953";"ACID";"C2H2O4";"O=C(O)C(=O)O"
"CHEMBL3183973";"";"";"Small molecule";"0";"88.11";"";"";"0.57";"26.30";"2";"0";"0";"1";"Y";"0.44";"None";"None";"0.62";"0.62";"0";"MOL";"-1";"6";"2";"0";"0";"88.0524";"None";"C4H8O2";"CCC(=O)OC"
"CHEMBL1990145";"";"";"Small molecule";"0";"89.09";"57";"57";"-0.32";"38.33";"2";"1";"0";"1";"Y";"0.45";"9.00";"None";"-0.66";"-0.67";"0";"MOL";"-1";"6";"3";"1";"0";"89.0477";"NEUTRAL";"C3H7NO2";"CONC(C)=O"
"CHEMBL45967";"METHYLENE CHLORIDE";"METHYLENE CHLORIDE";"Small molecule";"0";"84.93";"7";"11";"1.42";"0.00";"0";"0";"0";"0";"Y";"0.39";"None";"None";"1.29";"1.29";"0";"MOL";"0";"3";"0";"0";"0";"83.9534";"None";"CH2Cl2";"ClCCl"
"CHEMBL1235291";"PHOSPHONIC ACID";"";"Small molecule";"0";"81.99";"";"";"-0.64";"57.53";"1";"2";"0";"0";"Y";"0.38";"2.07";"None";"-1.45";"-3.74";"0";"MOL";"-1";"4";"3";"2";"0";"81.9820";"ACID";"H3O3P";"O=[PH](O)O"
"CHEMBL104897";"";"";"Small molecule";"0";"88.17";"1";"1";"0.71";"0.00";"0";"0";"0";"1";"Y";"0.41";"None";"None";"-3.62";"-3.62";"0";"MOL";"-1";"6";"1";"0";"0";"88.1121";"None";"C5H14N+";"CC[N+](C)(C)C"
"CHEMBL1538076";"";"";"Small molecule";"0";"58.08";"1";"2";"0.41";"9.23";"1";"0";"0";"0";"Y";"0.39";"None";"None";"0.01";"0.01";"0";"MOL";"-1";"4";"1";"0";"0";"58.0419";"NEUTRAL";"C3H6O";"C1COC1"
"CHEMBL234926";"ALLYL ALCOHOL";"Allyl Alcohol";"Small molecule";"0";"58.08";"111";"2891";"0.16";"20.23";"1";"1";"0";"1";"Y";"0.43";"None";"None";"0.21";"0.21";"0";"MOL";"-1";"4";"1";"1";"0";"58.0419";"NEUTRAL";"C3H6O";"C=CCO"
"CHEMBL21454";"";"2-Methyl-Piperidine";"Small molecule";"0";"99.18";"1";"5";"1.15";"12.03";"1";"1";"0";"0";"Y";"0.48";"None";"10.48";"1.07";"-1.78";"0";"MOL";"-1";"7";"1";"1";"0";"99.1048";"BASE";"C6H13N";"CC1CCCCN1"
"CHEMBL116583";"CARBIMIDE";"Methanediylidenediamine";"Small molecule";"0";"42.04";"1";"1";"0.32";"47.70";"2";"2";"0";"0";"Y";"0.37";"None";"3.56";"-0.25";"-0.25";"0";"MOL";"0";"3";"2";"2";"0";"42.0218";"NEUTRAL";"CH2N2";"N=C=N"
"CHEMBL76101";"POLYVINYL ALCOHOL";"E1203";"Small molecule";"0";"44.05";"1";"1";"0.69";"20.23";"1";"1";"0";"0";"Y";"0.40";"10.31";"None";"0.52";"0.52";"0";"MOL";"-1";"3";"1";"1";"0";"44.0262";"NEUTRAL";"C2H4O";"C=CO"
"CHEMBL292983";"";"";"Small molecule";"0";"86.07";"1";"3";"0.55";"28.68";"1";"1";"0";"0";"Y";"0.49";"8.84";"2.68";"0.48";"0.47";"1";"MOL";"-1";"6";"2";"1";"0";"86.0280";"NEUTRAL";"C3H3FN2";"Fc1ncc[nH]1"
"CHEMBL3185871";"";"";"Small molecule";"0";"84.12";"";"";"0.39";"20.23";"1";"1";"0";"0";"Y";"0.42";"None";"None";"0.41";"0.41";"0";"MOL";"-1";"6";"1";"1";"0";"84.0575";"NEUTRAL";"C5H8O";"C#CC(C)(C)O"
"CHEMBL160520";"METHYLHYDRAZINE";"Methyl-Hydrazine";"Small molecule";"0";"46.07";"1";"5";"-0.92";"38.05";"2";"2";"0";"0";"Y";"0.27";"None";"5.75";"-0.81";"-0.82";"0";"MOL";"-1";"3";"2";"3";"0";"46.0531";"NEUTRAL";"CH6N2";"CNN"
"CHEMBL116736";"FORMIC ACID";"E236";"Small molecule";"0";"46.03";"4";"7";"-0.30";"37.30";"1";"1";"0";"0";"Y";"0.38";"4.27";"None";"-0.27";"-3.26";"0";"MOL";"-1";"3";"2";"1";"0";"46.0055";"ACID";"CH2O2";"O=CO"
"CHEMBL3184692";"";"";"Small molecule";"0";"89.14";"";"";"-0.02";"35.25";"2";"1";"0";"2";"Y";"0.52";"None";"9.69";"-0.26";"-2.47";"0";"MOL";"-1";"6";"2";"2";"0";"89.0841";"BASE";"C4H11NO";"COCC(C)N"
"CHEMBL269058";"";"Piperidin-(2E)-ylideneamine|Piperidin-(2Z)-ylideneamine";"Small molecule";"0";"98.15";"15";"25";"0.74";"35.88";"1";"2";"0";"0";"Y";"0.46";"None";"12.72";"-0.01";"-2.43";"0";"MOL";"-1";"7";"2";"2";"0";"98.0844";"BASE";"C5H10N2";"N=C1CCCCN1"
"CHEMBL2323847";"DICYANAMIDE SODIUM SALT";"Dicyanamide Sodium Salt";"Small molecule";"0";"89.03";"1";"1";"-0.46";"59.61";"3";"1";"0";"0";"Y";"0.31";"None";"None";"-0.23";"-0.23";"0";"MOL";"-1";"5";"3";"1";"0";"67.0170";"NEUTRAL";"C2N3Na";"N#C[N-]C#N.[Na+]"
"CHEMBL15719";"PYRIDAZINE";"Pyridazine";"Small molecule";"0";"80.09";"5";"7";"0.48";"25.78";"2";"0";"0";"0";"Y";"0.45";"None";"2.52";"-0.22";"-0.22";"1";"MOL";"-1";"6";"2";"0";"0";"80.0374";"NEUTRAL";"C4H4N2";"c1ccnnc1"
"CHEMBL3982678";"";"";"Small molecule";"0";"83.13";"1";"2";"0.36";"26.02";"1";"1";"0";"1";"Y";"0.45";"None";"9.86";"0.73";"-1.63";"0";"MOL";"-1";"6";"1";"2";"0";"83.0735";"BASE";"C5H9N";"CC#CCCN"
"CHEMBL4089706";"";"";"Small molecule";"0";"82.11";"1";"3";"0.60";"41.81";"1";"2";"0";"0";"Y";"0.47";"None";"4.54";"0.31";"0.31";"1";"MOL";"-1";"6";"2";"3";"0";"82.0531";"NEUTRAL";"C4H6N2";"Nc1ccc[nH]1"
"CHEMBL268447";"";"N-Hydroxymethyl-Formamide";"Small molecule";"0";"75.07";"1";"5";"-1.32";"49.33";"2";"2";"0";"2";"Y";"0.32";"12.32";"None";"-1.44";"-1.44";"0";"MOL";"-1";"5";"3";"2";"0";"75.0320";"NEUTRAL";"C2H5NO2";"O=CNCO"
"CHEMBL4060934";"";"";"Small molecule";"0";"87.08";"1";"1";"-0.96";"59.24";"2";"2";"0";"1";"Y";"0.40";"2.21";"6.71";"-2.96";"-3.62";"0";"MOL";"-1";"6";"3";"2";"0";"87.0320";"ACID";"C3H5NO2";"O=C(O)C1CN1"
"CHEMBL46257";"PUTRESCINE";"NSC-60545|PUTRESCINE";"Small molecule";"3";"88.15";"35";"96";"-0.32";"52.04";"2";"2";"0";"3";"Y";"0.46";"None";"10.51";"-0.85";"-6.05";"0";"MOL";"0";"6";"2";"4";"0";"88.1000";"BASE";"C4H12N2";"NCCCCN"
"CHEMBL16262";"";"Pent-1-yne";"Small molecule";"0";"68.12";"1";"2";"1.42";"0.00";"0";"0";"0";"1";"Y";"0.41";"None";"None";"1.88";"1.88";"0";"MOL";"-1";"5";"0";"0";"0";"68.0626";"None";"C5H8";"C#CCCC"
"CHEMBL157026";"";"Trans-1,2-Dichloroethylene";"Small molecule";"0";"96.94";"5";"7";"1.94";"0.00";"0";"0";"0";"0";"Y";"0.43";"None";"None";"1.74";"1.74";"0";"MOL";"-1";"4";"0";"0";"0";"95.9534";"None";"C2H2Cl2";"Cl/C=C/Cl"
"CHEMBL15571";"1,2,4-TRIAZOLE";"1,2,4-Triazole|1H-1,2,4-Triazole|4H-[1,2,4]Triazole";"Small molecule";"0";"69.07";"5";"7";"-0.20";"41.57";"2";"1";"0";"0";"Y";"0.46";"9.90";"2.48";"-0.41";"-0.41";"1";"MOL";"-1";"5";"3";"1";"0";"69.0327";"NEUTRAL";"C2H3N3";"c1nc[nH]n1"
"CHEMBL4458510";"";"";"";"0";"82.05";"1";"1";"0.24";"20.23";"1";"1";"0";"1";"Y";"0.48";"13.05";"None";"-0.05";"-0.05";"0";"MOL";"-1";"5";"1";"1";"0";"82.0230";"NEUTRAL";"C2H4F2O";"OCC(F)F"
"CHEMBL501613";"MEPARFYNOL";"Dormison|MEPARFYNOL|METHYLPARAFYNOL|METHYLPENTYNOL|OBLIVON";"Small molecule";"4";"98.14";"5";"22";"0.78";"20.23";"1";"1";"0";"1";"Y";"0.48";"None";"None";"0.93";"0.93";"0";"MOL";"0";"7";"1";"1";"0";"98.0732";"NEUTRAL";"C6H10O";"C#CC(C)(O)CC"
"CHEMBL439723";"TRIMETHYLAMMONIUM";"Trimethyl-Amine|Trimethylammonium";"Small molecule";"0";"59.11";"8";"10";"0.18";"3.24";"1";"0";"0";"0";"Y";"0.38";"None";"9.57";"0.19";"-1.97";"0";"MOL";"-1";"4";"1";"0";"0";"59.0735";"BASE";"C3H9N";"CN(C)C"
"CHEMBL453194";"CYCLOHEPTANE";"Cycloheptane";"Small molecule";"0";"98.19";"2";"2";"2.73";"0.00";"0";"0";"0";"0";"Y";"0.41";"None";"None";"3.11";"3.11";"0";"MOL";"-1";"7";"0";"0";"0";"98.1096";"None";"C7H14";"C1CCCCCC1"
"CHEMBL2171711";"";"1,2,5-Oxadiazole";"Small molecule";"0";"70.05";"1";"1";"0.07";"38.92";"3";"0";"0";"0";"Y";"0.43";"None";"None";"-0.44";"-0.44";"1";"MOL";"-1";"5";"3";"0";"0";"70.0167";"NEUTRAL";"C2H2N2O";"c1cnon1"
"CHEMBL17940";"MONOISONITROSOACETONE";"2-Oxo-Propionaldehyde Oxime|Monoisonitrosoacetone";"Small molecule";"0";"87.08";"8";"27";"0.04";"49.66";"3";"1";"0";"1";"Y";"0.28";"8.20";"None";"0.21";"0.14";"0";"MOL";"-1";"6";"3";"1";"0";"87.0320";"NEUTRAL";"C3H5NO2";"CC(=O)/C=N/O"
"CHEMBL13968";"BUTYLAMINE";"1-Aminobutane|NBA";"Small molecule";"0";"73.14";"4";"23";"0.75";"26.02";"1";"1";"0";"2";"Y";"0.51";"None";"10.21";"0.70";"-1.91";"0";"MOL";"-1";"5";"1";"2";"0";"73.0891";"BASE";"C4H11N";"CCCCN"
"CHEMBL1441128";"";"";"Small molecule";"0";"96.94";"3";"3";"1.94";"0.00";"0";"0";"0";"0";"Y";"0.43";"None";"None";"1.74";"1.74";"0";"MOL";"-1";"4";"0";"0";"0";"95.9534";"None";"C2H2Cl2";"Cl/C=C\Cl"
"CHEMBL232801";"AMITROLE";"Amitrole";"Small molecule";"0";"84.08";"15";"28";"-0.61";"67.59";"3";"2";"0";"0";"N";"0.44";"13.99";"2.51";"-0.56";"-0.56";"1";"MOL";"-1";"6";"4";"3";"0";"84.0436";"NEUTRAL";"C2H4N4";"Nc1nc[nH]n1"
"CHEMBL1783094";"";"";"Small molecule";"0";"99.14";"5";"5";"-0.72";"61.90";"2";"3";"0";"1";"N";"0.30";"None";"11.33";"-1.35";"-3.83";"0";"MOL";"-1";"7";"3";"4";"0";"99.0796";"BASE";"C4H9N3";"N=C(N)[C@H]1CCN1"
"CHEMBL4101550";"";"";"Small molecule";"0";"75.11";"1";"2";"-0.41";"35.25";"2";"1";"0";"2";"Y";"0.48";"None";"9.45";"-0.67";"-2.68";"0";"MOL";"-1";"5";"2";"2";"0";"75.0684";"BASE";"C3H9NO";"COCCN"
"CHEMBL4245903";"";"";"Small molecule";"0";"86.13";"4";"4";"0.94";"20.23";"1";"1";"0";"1";"Y";"0.47";"None";"None";"0.91";"0.91";"0";"MOL";"-1";"6";"1";"1";"0";"86.0732";"NEUTRAL";"C5H10O";"C=CC(C)(C)O"
"CHEMBL1162280";"2-FLUOROETHANAMINIUM";"2-Fluoroethanaminium";"Small molecule";"0";"63.07";"1";"2";"-0.09";"26.02";"1";"1";"0";"1";"Y";"0.45";"None";"8.87";"-0.42";"-1.90";"0";"MOL";"-1";"4";"1";"2";"0";"63.0484";"BASE";"C2H6FN";"NCCF"
"CHEMBL344042";"";"beta-propiolactam";"Small molecule";"0";"71.08";"3";"5";"-0.49";"29.10";"1";"1";"0";"0";"Y";"0.38";"None";"None";"-0.87";"-0.87";"0";"MOL";"-1";"5";"2";"1";"0";"71.0371";"NEUTRAL";"C3H5NO";"O=C1CCN1"
"CHEMBL339711";"";"N-Methoxyurea";"Small molecule";"0";"90.08";"1";"2";"-0.78";"64.35";"2";"2";"0";"1";"N";"0.41";"11.91";"None";"-0.99";"-0.99";"0";"MOL";"-1";"6";"4";"3";"0";"90.0429";"NEUTRAL";"C2H6N2O2";"CONC(N)=O"
"CHEMBL183419";"CYANIDE";"Cyanide";"Small molecule";"0";"27.03";"17";"41";"0.14";"23.79";"1";"0";"0";"0";"Y";"0.37";"9.50";"None";"-0.35";"-0.34";"0";"MOL";"-1";"2";"1";"0";"0";"27.0109";"NEUTRAL";"CHN";"C#N"
"CHEMBL1160819";"AMMONIA SOLUTION, STRONG";"AMMONIA|AMMONIA SOLUTION, STRONG|AMMONIA SPIRIT, AROMATIC|AMMONIA WATER|Ammonia|E-527|INS NO.527|INS-527";"Small molecule";"4";"17.03";"6";"17";"0.16";"35.00";"1";"1";"0";"0";"Y";"0.40";"None";"8.86";"-0.98";"-2.44";"0";"MOL";"0";"1";"1";"3";"0";"17.0265";"BASE";"H3N";"N"
"CHEMBL3276492";"";"";"Small molecule";"0";"92.07";"1";"1";"-0.48";"37.30";"2";"1";"0";"2";"Y";"0.50";"13.75";"None";"-0.64";"-0.64";"0";"MOL";"-1";"6";"2";"1";"0";"92.0274";"NEUTRAL";"C3H5FO2";"O=C(CO)CF"
"CHEMBL3890199";"";"";"Small molecule";"0";"84.12";"1";"1";"-1.09";"52.04";"2";"2";"0";"0";"Y";"0.37";"None";"9.16";"-0.95";"-3.74";"0";"MOL";"-1";"6";"2";"4";"0";"84.0687";"BASE";"C4H8N2";"NCC#CCN"
"CHEMBL3274945";"";"";"Small molecule";"0";"92.12";"1";"1";"-0.79";"58.28";"2";"3";"0";"0";"Y";"0.27";"10.87";"None";"-0.48";"-0.48";"0";"MOL";"-1";"5";"3";"4";"0";"92.0044";"NEUTRAL";"CH4N2OS";"NC(=S)NO"
"CHEMBL118459";"";"";"Small molecule";"0";"72.11";"1";"1";"0.55";"20.23";"1";"1";"0";"1";"Y";"0.45";"None";"None";"0.60";"0.60";"0";"MOL";"-1";"5";"1";"1";"0";"72.0575";"NEUTRAL";"C4H8O";"C/C=C/CO"
"CHEMBL1934663";"";"1,2-Pyrone";"Small molecule";"0";"96.08";"5";"8";"0.64";"30.21";"2";"0";"0";"0";"Y";"0.47";"None";"None";"0.75";"0.75";"1";"MOL";"-1";"7";"2";"0";"0";"96.0211";"None";"C5H4O2";"O=c1cccco1"
"CHEMBL1231461";"BROMIDE";"Bromide";"Small molecule";"0";"80.91";"14";"43";"0.58";"0.00";"0";"0";"0";"0";"Y";"0.40";"-8.00";"None";"0.80";"1.02";"0";"MOL";"-1";"1";"0";"0";"0";"79.9262";"ACID";"HBr";"Br"
"CHEMBL266160";"FORMAMIDE";"";"Small molecule";"0";"45.04";"2";"9";"-0.90";"43.09";"1";"1";"0";"0";"Y";"0.35";"None";"None";"-1.08";"-1.08";"0";"MOL";"-1";"3";"2";"2";"0";"45.0215";"NEUTRAL";"CH3NO";"NC=O"
"CHEMBL1600824";"";"";"Small molecule";"0";"70.09";"2";"2";"0.76";"17.07";"1";"0";"0";"1";"Y";"0.42";"None";"None";"0.86";"0.86";"0";"MOL";"-1";"5";"1";"0";"0";"70.0419";"NEUTRAL";"C4H6O";"C=CC(C)=O"
"CHEMBL116838";"FLUOROMETHANE";"Fluoromethane";"Small molecule";"0";"34.03";"1";"1";"0.59";"0.00";"0";"0";"0";"0";"Y";"0.37";"None";"None";"0.37";"0.37";"0";"MOL";"-1";"2";"0";"0";"0";"34.0219";"None";"CH3F";"CF"
"CHEMBL2269084";"2-ETHYLFURAN";"";"Small molecule";"0";"96.13";"6";"6";"1.84";"13.14";"1";"0";"0";"1";"Y";"0.52";"None";"None";"1.84";"1.84";"1";"MOL";"-1";"7";"1";"0";"0";"96.0575";"NEUTRAL";"C6H8O";"CCc1ccco1"
"CHEMBL2448948";"";"";"Small molecule";"0";"89.11";"1";"1";"0.32";"12.03";"1";"1";"0";"0";"Y";"0.45";"None";"9.61";"-0.04";"-2.22";"0";"MOL";"-1";"6";"1";"1";"0";"89.0641";"BASE";"C4H8FN";"FC1CCNC1"
"CHEMBL453815";"3-METHYL-(E)-2-BUTENAL";"";"Small molecule";"0";"84.12";"23";"25";"1.15";"17.07";"1";"0";"0";"1";"Y";"0.34";"None";"None";"1.00";"1.00";"0";"MOL";"-1";"6";"1";"0";"0";"84.0575";"NEUTRAL";"C5H8O";"CC(C)=CC=O"
"CHEMBL116745";"";"Ethoxy-Ethene";"Small molecule";"0";"72.11";"1";"1";"1.17";"9.23";"1";"0";"0";"2";"Y";"0.44";"None";"None";"0.99";"0.99";"0";"MOL";"-1";"5";"1";"0";"0";"72.0575";"NEUTRAL";"C4H8O";"C=COCC"
"CHEMBL1162286";"";"";"Small molecule";"0";"77.10";"1";"2";"0.30";"26.02";"1";"1";"0";"2";"Y";"0.50";"None";"10.13";"-0.36";"-2.92";"0";"MOL";"-1";"5";"1";"2";"0";"77.0641";"BASE";"C3H8FN";"NCCCF"
